pdg_name,strategy,replicate,step,tv_theta
chain_5v_4e,uniform,1,16,1.2143951952598515
chain_5v_4e,uniform,1,17,1.2113220273074832
chain_5v_4e,uniform,1,18,1.2270816441158916
chain_5v_4e,uniform,1,19,1.2426730212596415
chain_5v_4e,uniform,1,20,1.2617365087153614
chain_5v_4e,partial,1,0,0.0
chain_5v_4e,partial,1,1,0.03763247521821439
chain_5v_4e,partial,1,2,0.0913780574279584
chain_5v_4e,partial,1,3,0.13215027123753964
chain_5v_4e,partial,1,4,0.18347595454710464
chain_5v_4e,partial,1,5,0.21614676190274335
chain_5v_4e,partial,1,6,0.2787841821143032
chain_5v_4e,partial,1,7,0.29875630544846166
chain_5v_4e,partial,1,8,0.3501348420819346
chain_5v_4e,partial,1,9,0.3830417238972894
chain_5v_4e,partial,1,10,0.3813687438378178
chain_5v_4e,partial,1,11,0.4059840740540269
chain_5v_4e,partial,1,12,0.44012678072002787
chain_5v_4e,partial,1,13,0.44424228078977235
chain_5v_4e,partial,1,14,0.4753102925586141
chain_5v_4e,partial,1,15,0.5236345607036685
chain_5v_4e,partial,1,16,0.6125268319798114
chain_5v_4e,partial,1,17,0.6068665269384588
chain_5v_4e,partial,1,18,0.6408540062401007
chain_5v_4e,partial,1,19,0.6752311980530645
chain_5v_4e,partial,1,20,0.7373661299770004
chain_5v_4e,hub,1,0,0.0
chain_5v_4e,hub,1,1,0.16221064204800173
chain_5v_4e,hub,1,2,0.27235787601677397
chain_5v_4e,hub,1,3,0.4320915642295842
chain_5v_4e,hub,1,4,0.5754571197008324
chain_5v_4e,hub,1,5,0.7503898008447385
chain_5v_4e,hub,1,6,0.9191908723545401
chain_5v_4e,hub,1,7,1.0830394236417624
chain_5v_4e,hub,1,8,1.1525290062902065
chain_5v_4e,hub,1,9,1.118657842278504
chain_5v_4e,hub,1,10,1.1533669031068075
chain_5v_4e,hub,1,11,1.2245925172461947
chain_5v_4e,hub,1,12,1.2632108428604667
chain_5v_4e,hub,1,13,1.3198185962005382
chain_5v_4e,hub,1,14,1.3598136772995932
chain_5v_4e,hub,1,15,1.3921648071833657
chain_5v_4e,hub,1,16,1.4378652629929416
chain_5v_4e,hub,1,17,1.427217404001043
chain_5v_4e,hub,1,18,1.4398187834326115
chain_5v_4e,hub,1,19,1.4641908363609786
chain_5v_4e,hub,1,20,1.4714829445506963
chain_6v_5e,uniform,0,0,0.0
chain_6v_5e,uniform,0,1,0.15936466157132148
chain_6v_5e,uniform,0,2,0.33503364529394886
chain_6v_5e,uniform,0,3,0.5173200803848805
chain_6v_5e,uniform,0,4,0.6740909389835397
chain_6v_5e,uniform,0,5,0.8114835639086567
chain_6v_5e,uniform,0,6,0.9392087663428669
chain_6v_5e,uniform,0,7,1.014783336268469
chain_6v_5e,uniform,0,8,1.010311395017443
chain_6v_5e,uniform,0,9,1.1084280987350112
chain_6v_5e,uniform,0,10,1.1829486720022282
chain_6v_5e,uniform,0,11,1.283921475949898
chain_6v_5e,uniform,0,12,1.351002123931971
chain_6v_5e,uniform,0,13,1.4043790943852865
chain_6v_5e,uniform,0,14,1.4108311624868715
chain_6v_5e,uniform,0,15,1.469612156817662
chain_6v_5e,uniform,0,16,1.5418964274214393
chain_6v_5e,uniform,0,17,1.6070778797682999
chain_6v_5e,uniform,0,18,1.6475103651671446
chain_6v_5e,uniform,0,19,1.6914219132837367
chain_6v_5e,uniform,0,20,1.7560375026332073
chain_6v_5e,partial,0,0,0.0
chain_6v_5e,partial,0,1,0.03551708690734158
chain_6v_5e,partial,0,2,0.06158098823473339
chain_6v_5e,partial,0,3,0.1025614421402757
chain_6v_5e,partial,0,4,0.11532789525186565
chain_6v_5e,partial,0,5,0.1657911987444549
chain_6v_5e,partial,0,6,0.18733711913603046
chain_6v_5e,partial,0,7,0.25366547608814227
chain_6v_5e,partial,0,8,0.2838287055882021
chain_6v_5e,partial,0,9,0.3106837625665969
chain_6v_5e,partial,0,10,0.30721788959140794
chain_6v_5e,partial,0,11,0.37925463342872245
chain_6v_5e,partial,0,12,0.41478790544821564
chain_6v_5e,partial,0,13,0.4205493024229898
chain_6v_5e,partial,0,14,0.49494512720409434
chain_6v_5e,partial,0,15,0.5289787791911713
chain_6v_5e,partial,0,16,0.5756405740262699
chain_6v_5e,partial,0,17,0.6170245445097762
chain_6v_5e,partial,0,18,0.6504295582798993
chain_6v_5e,partial,0,19,0.6987404266753587
chain_6v_5e,partial,0,20,0.6974545708757547
chain_6v_5e,hub,0,0,0.0
chain_6v_5e,hub,0,1,0.16545003746883202
chain_6v_5e,hub,0,2,0.3236834665469584
chain_6v_5e,hub,0,3,0.47414408685332904
chain_6v_5e,hub,0,4,0.6356162225302754
chain_6v_5e,hub,0,5,0.7937992739160943
chain_6v_5e,hub,0,6,0.9156887741349383
chain_6v_5e,hub,0,7,1.0360032627877307
chain_6v_5e,hub,0,8,1.1343019966721817
chain_6v_5e,hub,0,9,1.1994989205786935
chain_6v_5e,hub,0,10,1.2977311255934025
chain_6v_5e,hub,0,11,1.3386240124946263
chain_6v_5e,hub,0,12,1.3692725644022128
chain_6v_5e,hub,0,13,1.422506042672829
chain_6v_5e,hub,0,14,1.430708370286038
chain_6v_5e,hub,0,15,1.5044599579120108
chain_6v_5e,hub,0,16,1.5257190102255493
chain_6v_5e,hub,0,17,1.5675331040798008
chain_6v_5e,hub,0,18,1.5792209990514172
chain_6v_5e,hub,0,19,1.62846496050901
chain_6v_5e,hub,0,20,1.6316687350668662
chain_6v_5e,uniform,1,0,0.0
chain_6v_5e,uniform,1,1,0.2052771175300387
chain_6v_5e,uniform,1,2,0.2551513570920925
chain_6v_5e,uniform,1,3,0.3067168468046572
chain_6v_5e,uniform,1,4,0.3914192861589524
chain_6v_5e,uniform,1,5,0.48314766619079985
chain_6v_5e,uniform,1,6,0.5919195989568172
chain_6v_5e,uniform,1,7,0.6728703900605701
chain_6v_5e,uniform,1,8,0.7336848771956189
chain_6v_5e,uniform,1,9,0.7521930138710476
chain_6v_5e,uniform,1,10,0.7938203855352471
chain_6v_5e,uniform,1,11,0.8243378134506165
chain_6v_5e,uniform,1,12,0.8533457970208073
chain_6v_5e,uniform,1,13,0.8695949089344752
chain_6v_5e,uniform,1,14,0.836455896354305
chain_6v_5e,uniform,1,15,0.8409269420888702
chain_6v_5e,uniform,1,16,0.8421282322100181
chain_6v_5e,uniform,1,17,0.8446460992576487
chain_6v_5e,uniform,1,18,0.8367124548320295
chain_6v_5e,uniform,1,19,0.8433270965788173
chain_6v_5e,uniform,1,20,0.8755282479385711
chain_6v_5e,partial,1,0,0.0
chain_6v_5e,partial,1,1,0.0803709790634278
chain_6v_5e,partial,1,2,0.15152813387242978
chain_6v_5e,partial,1,3,0.2102528540554689
chain_6v_5e,partial,1,4,0.2245954212998727
chain_6v_5e,partial,1,5,0.24858538644589018
chain_6v_5e,partial,1,6,0.22151576011724494
chain_6v_5e,partial,1,7,0.2799110619223136
chain_6v_5e,partial,1,8,0.2923020400869211
chain_6v_5e,partial,1,9,0.2971376551084532
chain_6v_5e,partial,1,10,0.30059856181536804
chain_6v_5e,partial,1,11,0.2956691440768321
chain_6v_5e,partial,1,12,0.30242209380376794
chain_6v_5e,partial,1,13,0.3240617796582603
chain_6v_5e,partial,1,14,0.3472864832891875
chain_6v_5e,partial,1,15,0.3354120751618041
chain_6v_5e,partial,1,16,0.3314076845987199
chain_6v_5e,partial,1,17,0.3413477099291156
chain_6v_5e,partial,1,18,0.33630356711921916
chain_6v_5e,partial,1,19,0.3609835921454111
chain_6v_5e,partial,1,20,0.3757432300738284
chain_6v_5e,hub,1,0,0.0
chain_6v_5e,hub,1,1,0.2314315851612343
chain_6v_5e,hub,1,2,0.4158916920240678
chain_6v_5e,hub,1,3,0.42376454291557136
chain_6v_5e,hub,1,4,0.42026921294768
chain_6v_5e,hub,1,5,0.45803730150981425
chain_6v_5e,hub,1,6,0.525274441173147
chain_6v_5e,hub,1,7,0.5747384583155086
chain_6v_5e,hub,1,8,0.5500160412009458
chain_6v_5e,hub,1,9,0.6220911093735592
chain_6v_5e,hub,1,10,0.7023429198714007
chain_6v_5e,hub,1,11,0.7696438410740558
chain_6v_5e,hub,1,12,0.8362381361982822
chain_6v_5e,hub,1,13,0.731240328625527
chain_6v_5e,hub,1,14,0.715714366535733
chain_6v_5e,hub,1,15,0.7578024034703128
chain_6v_5e,hub,1,16,0.7880258303867339
chain_6v_5e,hub,1,17,0.8261074307492707
chain_6v_5e,hub,1,18,0.8375174794951714
chain_6v_5e,hub,1,19,0.8427678669688307
chain_6v_5e,hub,1,20,0.8833257512903846
chain_7v_6e,uniform,0,0,0.0
chain_7v_6e,uniform,0,1,0.2836045431901588
chain_7v_6e,uniform,0,2,0.5659676585652708
chain_7v_6e,uniform,0,3,0.8605467505146015
chain_7v_6e,uniform,0,4,1.1088323602247445
chain_7v_6e,uniform,0,5,1.2031725116717893
chain_7v_6e,uniform,0,6,1.2869607704601589
chain_7v_6e,uniform,0,7,1.3641294947252605
chain_7v_6e,uniform,0,8,1.3866943922443695
chain_7v_6e,uniform,0,9,1.3730292747274349
chain_7v_6e,uniform,0,10,1.4232016811628765
chain_7v_6e,uniform,0,11,1.5217717602958194
chain_7v_6e,uniform,0,12,1.5252468193088238
chain_7v_6e,uniform,0,13,1.5736900193936323
chain_7v_6e,uniform,0,14,1.5959964691432365
chain_7v_6e,uniform,0,15,1.592490151725769
chain_7v_6e,uniform,0,16,1.6418190836055921
chain_7v_6e,uniform,0,17,1.654206940341644
chain_7v_6e,uniform,0,18,1.6143556034774589
chain_7v_6e,uniform,0,19,1.6125152328089531
chain_7v_6e,uniform,0,20,1.6426785299664055
chain_7v_6e,partial,0,0,0.0
chain_7v_6e,partial,0,1,0.08941216663025639
chain_7v_6e,partial,0,2,0.22254039800220468
chain_7v_6e,partial,0,3,0.2980927154492476
chain_7v_6e,partial,0,4,0.3396691922752086
chain_7v_6e,partial,0,5,0.38383212373345016
chain_7v_6e,partial,0,6,0.39539277114989213
chain_7v_6e,partial,0,7,0.42922039340447504
chain_7v_6e,partial,0,8,0.5123436130656516
chain_7v_6e,partial,0,9,0.5352065968830174
chain_7v_6e,partial,0,10,0.5774845740285574
chain_7v_6e,partial,0,11,0.5842235959458245
chain_7v_6e,partial,0,12,0.6237501006372258
chain_7v_6e,partial,0,13,0.6610789420770152
chain_7v_6e,partial,0,14,0.762145968856284
chain_7v_6e,partial,0,15,0.7972582527147591
chain_7v_6e,partial,0,16,0.898290973998836
chain_7v_6e,partial,0,17,0.9993204374374369
chain_7v_6e,partial,0,18,1.043570671332691
chain_7v_6e,partial,0,19,1.0947543454548725
chain_7v_6e,partial,0,20,1.1291535506093535
chain_7v_6e,hub,0,0,0.0
chain_7v_6e,hub,0,1,0.27072443835708954
chain_7v_6e,hub,0,2,0.5329703334875459
chain_7v_6e,hub,0,3,0.7024427312547927
chain_7v_6e,hub,0,4,0.9106968419801984
chain_7v_6e,hub,0,5,0.9424215834179903
chain_7v_6e,hub,0,6,1.0886834784464023
chain_7v_6e,hub,0,7,1.184281328145293
chain_7v_6e,hub,0,8,1.2099545553731046
chain_7v_6e,hub,0,9,1.1869183578387466
chain_7v_6e,hub,0,10,1.2314911011446172
chain_7v_6e,hub,0,11,1.2375420691780166
chain_7v_6e,hub,0,12,1.2666823538817895
chain_7v_6e,hub,0,13,1.2872099578681027
chain_7v_6e,hub,0,14,1.318088765062529
chain_7v_6e,hub,0,15,1.3262913323370549
chain_7v_6e,hub,0,16,1.3554544266697421
chain_7v_6e,hub,0,17,1.3680086186270461
