pdg_name,strategy,replicate,step,tv_theta
chain_6v_5e,partial,4,17,0.45791991025188383
chain_6v_5e,partial,4,18,0.516200711024652
chain_6v_5e,partial,4,19,0.5130561263339974
chain_6v_5e,partial,4,20,0.5401697179342653
chain_6v_5e,hub,4,0,0.0
chain_6v_5e,hub,4,1,0.19212319224405772
chain_6v_5e,hub,4,2,0.24591791277644998
chain_6v_5e,hub,4,3,0.35703455383219257
chain_6v_5e,hub,4,4,0.5134036934832678
chain_6v_5e,hub,4,5,0.624652465891968
chain_6v_5e,hub,4,6,0.7758498488722319
chain_6v_5e,hub,4,7,0.8957404903221176
chain_6v_5e,hub,4,8,1.0551317269096643
chain_6v_5e,hub,4,9,1.0621769287013243
chain_6v_5e,hub,4,10,1.1861044733724722
chain_6v_5e,hub,4,11,1.2826309312540642
chain_6v_5e,hub,4,12,1.3560190549512545
chain_6v_5e,hub,4,13,1.341231313561806
chain_6v_5e,hub,4,14,1.3349161379898624
chain_6v_5e,hub,4,15,1.3993227898234117
chain_6v_5e,hub,4,16,1.3740362148051557
chain_6v_5e,hub,4,17,1.4184181925445214
chain_6v_5e,hub,4,18,1.4466658046872534
chain_6v_5e,hub,4,19,1.4391655650829924
chain_6v_5e,hub,4,20,1.435190475244407
chain_6v_5e,uniform,5,0,0.0
chain_6v_5e,uniform,5,1,0.19965178697677413
chain_6v_5e,uniform,5,2,0.4146097114225773
chain_6v_5e,uniform,5,3,0.5953049281345233
chain_6v_5e,uniform,5,4,0.6301485113130865
chain_6v_5e,uniform,5,5,0.6941718197538044
chain_6v_5e,uniform,5,6,0.7586981234353717
chain_6v_5e,uniform,5,7,0.8235310090894965
chain_6v_5e,uniform,5,8,0.8779802009759866
chain_6v_5e,uniform,5,9,0.9403718028806557
chain_6v_5e,uniform,5,10,1.018295533270901
chain_6v_5e,uniform,5,11,1.0708173125184022
chain_6v_5e,uniform,5,12,1.0952113153872474
chain_6v_5e,uniform,5,13,1.1165379561137398
chain_6v_5e,uniform,5,14,1.1586250802703428
chain_6v_5e,uniform,5,15,1.2223838962386764
chain_6v_5e,uniform,5,16,1.2529671952543215
chain_6v_5e,uniform,5,17,1.2523122140851748
chain_6v_5e,uniform,5,18,1.2794293628690863
chain_6v_5e,uniform,5,19,1.329002570207649
chain_6v_5e,uniform,5,20,1.3386315260351573
